,LSTM,f.arima,f.arch,f.lm,f.gam
24,-0.022094181147670703,0.0069287584017819,0.0034061243873945,0.0018625974561378,0.0018625974561378
25,-0.024932196184147798,0.0006610934734609,0.0009765542910885,0.0014725647815492,0.0014725647815492
26,-0.005449124164674999,0.0024529623243178,0.0035286350667405,0.0014046919617758,0.0014046919617758
27,0.031059312380919687,0.0038105401989077,0.0047912694578046,0.001478463538443,0.001478463538443
28,0.005050898240886913,0.0069661821142043,0.0079617497439982,0.0018939641596037,0.0018939641596037
29,-0.016733984494492666,0.0021986008525849,0.0020365849326558,0.0016150734605504,0.0016150734605504
30,-0.0013140358627012553,0.0029783279317902,0.0036077231897089,0.0015331596468779,0.0015331596468779
31,-0.005703524867924569,0.0041927580160932,0.0049263694931062,0.0016212907405858,0.0016212907405858
32,0.021134771830762518,0.0042099841833622,0.0047951183951162,0.00169567192892,0.00169567192892
33,0.014024093868483807,0.0058404716933969,0.0065063604509731,0.0019678139715542,0.0019678139715542
34,0.005999054627806905,0.0044232571043584,0.004885832845244,0.0020428373634525,0.0020428373634525
35,-0.014006321394861713,0.0027239554628437,0.0029237887048019,0.0018817505643394,0.0018817505643394
36,-0.005116598637141526,0.0018914993683755,0.0020706221810838,0.0016320165825132,0.0016320165825132
37,0.0017643081497503103,0.0046001051230286,0.0055730533285301,0.0017752949392095,0.0017752949392095
38,-0.04354073094267976,0.0027812805325431,0.0029680422700569,0.0016289749669365,0.0016289749669365
39,-0.006401893520128611,0.0006129974324429,0.0003713355905785,0.0012115782378142,0.0012115782378142
40,-0.029398858994634666,0.0051293594693269,0.0065591513908592,0.0014620486366674,0.0014620486366674
41,-0.029703737152705398,0.0008832115407165,2.31741188915432e-05,0.0009297077909752,0.0009297077909752
42,0.006370519036044874,0.0038196766535649,0.0047101522228154,0.0010343568151125,0.0010343568151125
43,-0.0030049190061823593,0.0052746830666998,0.0070251623761024,0.0014085744802982,0.0014085744802982
44,0.021914997731979295,0.0033901677331349,0.0034250371829652,0.0013618119419715,0.0013618119419715
45,-0.008646038662419052,0.0039332851599729,0.0047753234248083,0.0014356826082923,0.0014356826082923
46,-0.011576585851391022,0.0032934654586179,0.0034986210914682,0.0013628034719374,0.0013628034719374
47,-0.028171250366550365,0.0031275830762639,0.0033294150291542,0.0012579116956053,0.0012579116956053
48,-0.021969205169554338,0.0026934862622185,0.0025842086672767,0.0010711014119641,0.0010711014119641
49,-0.0005275722110854998,0.0033514406535692,0.003837593150423,0.0010343059616947,0.0010343059616947
50,-0.007054502379167627,0.0036619163825774,0.0043000015185505,0.0010658311352803,0.0010658311352803
51,-0.005812988384708093,0.0034249038226071,0.0038370876311553,0.0010468218979816,0.0010468218979816
52,-0.006337404576033163,0.0027712795067299,0.0027064447776215,0.0008931878320909,0.0008931878320909
53,-0.00902591780935534,0.0035439153581291,0.004207091020477,0.0009073511339058,0.0009073511339058
54,-0.00048691276030327134,0.0033768040244846,0.003780028942998,0.0008875519031676,0.0008875519031676
55,0.009689330712705928,0.0035957407223434,0.0042148330929099,0.0009143515109022,0.0009143515109022
56,0.016355184656520628,0.0043809332614422,0.0055852716190428,0.001102125492566,0.001102125492566
57,0.012902388523052722,0.0040763604343444,0.0048830337350342,0.0012145708608136,0.0012145708608136
58,0.01724275476099221,0.0037208189875085,0.0042991278100337,0.0012500663260153,0.0012500663260153
59,0.017491230178530208,0.0040277713067806,0.0048942474204288,0.0013433815823505,0.0013433815823505
60,0.030666363790455932,0.003821906918043,0.0044684811914961,0.0013919654139132,0.0013919654139132
61,0.01984154126705196,0.0050491238113537,0.0065810702778621,0.0016603971797715,0.0016603971797715
62,0.019194248102855034,0.0030857290142113,0.0030088022636425,0.0015471595749282,0.0015471595749282
63,0.021764571014062224,0.0043698336185709,0.0055018915472683,0.0017001918299062,0.0017001918299062
64,0.01094322998535859,0.0036649659851296,0.0041406345470823,0.0017012719145121,0.0017012719145121
65,-0.0050397782689856445,0.0034070141308577,0.0037278229095816,0.0016473114959386,0.0016473114959386
66,-0.001292831469133588,0.0027120763093602,0.0025085847202742,0.0014551990122513,0.0014551990122513
67,0.0023640370186506694,0.0040101093386054,0.0049078417513099,0.0015404310967921,0.0015404310967921
68,-0.013209524415754475,0.0032986467973358,0.0035305211745389,0.001472142559118,0.001472142559118
69,-0.03249852956283203,0.0027212225109159,0.0025581057292851,0.0012887205185011,0.0012887205185011
70,-0.014025882067888688,0.0017807314312699,0.0013042709846272,0.0009894808020546,0.0009894808020546
71,-0.008905750232248232,0.0039338233713433,0.00498720172619,0.0010876344242476,0.0010876344242476
72,-0.011606626827246358,0.0035566116030101,0.0040759878683138,0.0010998105277141,0.0010998105277141
73,-0.012822256989320348,0.0031902771341396,0.0034558708290112,0.0010389398232202,0.0010389398232202
74,0.0075245817120405374,0.0036348812896639,0.0042880763709128,0.0010681232840358,0.0010681232840358
75,0.0024472363023186018,0.0045583146464763,0.0058964366124375,0.001276257825903,0.001276257825903
76,-0.02468683469150048,0.0032226646906788,0.0033908673847521,0.0012137961924455,0.0012137961924455
77,-0.026170164969373338,0.002354918682586,0.001991036678765,0.0009866970285875,0.0009866970285875
78,0.021449017449184603,0.003399075112115,0.0040103909167078,0.0009719935771873,0.0009719935771873
79,-0.008367683521419653,0.0039791977295713,0.004893700282699,0.0010716478050525,0.0010716478050525
80,-0.005222895900551106,0.002962274568277,0.0029607125328185,0.000969730860261,0.000969730860261
81,0.0037684109469145657,0.0034042275875638,0.0039634417358585,0.0009582952276117,0.0009582952276117
82,0.0010041952870825975,0.0038334823415303,0.0046439071637864,0.0010323931818372,0.0010323931818372
83,-0.015526818245674449,0.0030869864083276,0.0032116183245106,0.0009567623470159,0.0009567623470159
84,-0.01987627076593,0.0025523256190125,0.0024155944729016,0.0007835326278838,0.0007835326278838
85,-0.011489820311486935,0.0028929874356899,0.0031459123528792,0.0006871011559906,0.0006871011559906
86,-0.005539676502670965,0.0035378734143183,0.0042418698815121,0.0007159137944437,0.0007159137944437
87,0.005444022738509074,0.0033901234022887,0.0038542661518762,0.0007171339733781,0.0007171339733781
88,0.021741506036403794,0.003691450017808,0.0044474835430875,0.0007743345169404,0.0007743345169404
89,0.019535249266308907,0.0046292086814042,0.0060685894825464,0.0009989610800221,0.0009989610800221
90,0.009266340508927082,0.0038644021349847,0.0044674271000109,0.0010737974576245,0.0010737974576245
91,0.0025682748323917694,0.0033477662635378,0.0037029420477026,0.0010525741708321,0.0010525741708321
92,-0.0057447262506815895,0.0034062306858623,0.0038952962108608,0.0010420445947045,0.0010420445947045
93,0.0014365267494035664,0.0029027343812854,0.0029643778892763,0.0009435212196411,0.0009435212196411
94,0.002926845601223176,0.0037328173584778,0.0045817218316313,0.0009957284382232,0.0009957284382232
95,0.000918343273894699,0.003240201188197,0.0035086659632791,0.0009593319147276,0.0009593319147276
96,-0.0034692410083949424,0.003209466741637,0.0035768396003294,0.0009187062089431,0.0009187062089431
97,0.0005726257193767489,0.0029540162368548,0.0031105412282974,0.0008354248774257,0.0008354248774257
98,0.008855206454715513,0.0034814626871613,0.0041294119847084,0.0008487146927887,0.0008487146927887
99,0.0018353227834632094,0.0038910613985001,0.0047655387536264,0.000934541280421,0.000934541280421
100,-0.0013325088981338202,0.0032643175903114,0.0035440644894934,0.0009068938893068,0.0009068938893068
101,-0.0030005019174305075,0.0033683987350979,0.0038778392078211,0.0008980852111686,0.0008980852111686
102,-0.005179353114542041,0.0032677361904897,0.0036576832693183,0.0008723447608586,0.0008723447608586
103,-0.00998179262698863,0.0032726511564608,0.0036973074447729,0.0008487495654958,0.0008487495654958
104,-0.01238707277588788,0.0032034181165857,0.0035704758849885,0.0008143888765305,0.0008143888765305
105,0.021122157976522508,0.0032794754386577,0.0037307658516916,0.0007950675288206,0.0007950675288206
106,-0.00464051055475489,0.0035809384183096,0.0042717947764063,0.0008296547233601,0.0008296547233601
107,-0.005966488233856496,0.0031376771945964,0.0033913919661931,0.0007857758839159,0.0007857758839159
108,-0.002719499144811813,0.0029398449433856,0.0031369280071768,0.000709374585418,0.000709374585418
109,-0.010220253949387203,0.0034295141007729,0.0040801188963805,0.0007213815163349,0.0007213815163349
110,-0.04165357644065044,0.0025923629450149,0.0024252714476939,0.0005881583905826,0.0005881583905826
111,-0.031815013256999376,0.0005896915590563,-0.0009656685606958,0.0001602479666272,0.0001602479666272
112,-0.03562196998908384,0.0028556200782668,0.003619088473883,0.0001029882888793,0.0001029882888793
113,-0.018182530536070638,0.0019929293625664,0.0017184561994193,-6.3792500021702e-05,-6.3792500021702e-05
114,-0.015008988644414183,0.003407456601409,0.0044425322764628,-7.65764436027726e-06,-7.65764436027726e-06
115,-0.018841970212761235,0.0032397569756331,0.0036958356317556,2.61531331181841e-07,2.61531331181841e-07
116,-0.002726444693667662,0.0026288134438311,0.0027177238168175,-7.89247146175884e-05,-7.89247146175884e-05
117,-0.008135834911730764,0.0038693061881592,0.0049511207224892,2.72924012837414e-05,2.72924012837414e-05
118,-0.0066589963184618345,0.003231039546111,0.0035765403356688,2.8064931016706e-05,2.8064931016706e-05
119,-0.016060550847779964,0.0033017794668488,0.003904524874212,4.77269751836228e-05,4.77269751836228e-05
120,-0.012930133550483652,0.0026891352300584,0.002856550176564,-2.03393627473299e-05,-2.03393627473299e-05
121,-0.00041208476958692956,0.0028061328754439,0.0032318710537676,-6.10071461100096e-05,-6.10071461100096e-05
122,-0.015361837988658037,0.0030221747180293,0.0035626072792565,-6.99672767127081e-05,-6.99672767127081e-05
123,0.012457978716318941,0.0022599940281083,0.0021239207595482,-0.0001972154240333,-0.0001972154240333
124,0.003093341264965063,0.0040992484452207,0.0054294636017788,-4.7389757637622e-05,-4.7389757637622e-05
125,0.019668132709075897,0.0031197222913491,0.0033365795627732,-6.24971944353575e-05,-6.24971944353575e-05
126,0.011855536377901576,0.0042596844863831,0.0055437740337143,0.0001048916339378,0.0001048916339378
127,-0.0075880017958240755,0.0032324825467493,0.0035113194994675,9.8589439833827e-05,9.8589439833827e-05
128,0.0002473539388492787,0.002249828146674,0.0021329007747168,-3.84819266286834e-05,-3.84819266286834e-05
129,-0.0028852248077826004,0.0031629461922047,0.0038584807771896,-2.75992484363129e-05,-2.75992484363129e-05
130,0.0026228827785178266,0.0030215141059185,0.0034378237090902,-4.35130654925925e-05,-4.35130654925925e-05
131,-0.006186940145557373,0.0032782956394291,0.0039183865088928,-1.91887494787801e-05,-1.91887494787801e-05
132,-0.007601089397230518,0.0025622290373784,0.0026322864818849,-0.0001058532232927,-0.0001058532232927
133,0.004191598774326688,0.0025410631860622,0.0028167559206752,-0.0001803981211628,-0.0001803981211628
134,-0.00820974541140124,0.0032180163525667,0.0039547833251179,-0.0001527997112243,-0.0001527997112243
135,-0.004977028776321038,0.0027039949151629,0.002890856330044,-0.0002116524519195,-0.0002116524519195
136,-0.0010396165093688942,0.0030189763040731,0.0035898025809896,-0.00021415335973,-0.00021415335973
137,-0.0031962573116268776,0.0038457679730109,0.0048940779294425,-9.92622168987569e-05,-9.92622168987569e-05
138,-0.010488729744037311,0.0031133781624304,0.0034069049839278,-0.0001082615632021,-0.0001082615632021
139,-0.03480020701570239,0.002527320963526,0.0025889688860924,-0.0001973371332715,-0.0001973371332715
140,-0.014796816710429895,0.0013206709021941,0.0006593741907081,-0.0004464526240134,-0.0004464526240134
141,0.07438552344520487,0.0027526579259878,0.0034278022821044,-0.0004687304469314,-0.0004687304469314
142,0.0390265888743742,0.006848963587306,0.0101513945929802,0.0001097938739919,0.0001097938739919
143,0.03360013593803967,0.0049760988155408,0.0054742474029947,0.0003438972989623,0.0003438972989623
144,0.011692218593793297,0.0040427104521631,0.0047456838587778,0.0004479785009979,0.0004479785009979
145,0.015475621540129448,0.0021653485586283,0.0019170831733769,0.0003195593614542,0.0003195593614542
146,0.00041462846363504296,0.003814252460306,0.0047937373312585,0.0003947450173592,0.0003947450173592
147,-0.005001075720687826,0.0023587735026486,0.0022287136289976,0.000288865469879,0.000288865469879
148,0.004117700546781099,0.0030943910971748,0.0036371296950801,0.0002764058806336,0.0002764058806336
149,0.009567866692549117,0.0034520717816298,0.0040413960279752,0.0003103499754243,0.0003103499754243
150,0.009025793177901614,0.0032791897354258,0.0037336882714257,0.0003223426720115,0.0003223426720115
151,0.014065896703110986,0.0028520907146327,0.0031074599632837,0.0002806058162692,0.0002806058162692
152,0.00034983502117444544,0.0037721387323142,0.0046023785173343,0.0003545878129122,0.0003545878129122
153,-0.0005414165797359619,0.0028208569689448,0.0029657251138678,0.0003085604790984,0.0003085604790984
154,-0.007836657623293575,0.0032358080956324,0.0037895488283076,0.0003148039437133,0.0003148039437133
155,-0.018478123465822643,0.002720728893525,0.0029028964511645,0.0002570298661458,0.0002570298661458
156,-0.012337962052687753,0.0017846135195476,0.0015539765835838,8.60159197312305e-05,8.60159197312305e-05
157,-0.00021220706809126896,0.0032298585974998,0.0039434255962148,9.75345115415398e-05,9.75345115415398e-05
158,-0.013895604547494353,0.0037987538826705,0.0045674564568254,0.0001813423078282,0.0001813423078282
159,-0.008995451226805881,0.0021116402325402,0.0018753495418976,5.33806134650223e-05,5.33806134650223e-05
160,-0.011107573430983075,0.0033401818291834,0.0041020894958095,8.10249828783974e-05,8.10249828783974e-05
161,-0.010345607953996945,0.0029443753572056,0.0032258942600078,6.01167445624792e-05,6.01167445624792e-05
162,0.009355015232599422,0.0026563484893116,0.0028876708369567,3.394281494205e-06,3.394281494205e-06
163,-0.009798092821109865,0.0024921329290435,0.0026748624202488,-7.16985324901095e-05,-7.16985324901095e-05
164,-0.006742501067449837,0.0031167548160268,0.0036732877497566,-6.67457736048772e-05,-6.67457736048772e-05
165,-0.01846733712993071,0.0030958975815927,0.0035258934902548,-6.33681852496171e-05,-6.33681852496171e-05
166,-0.010659738548363456,0.0019577634937213,0.0017741610388433,-0.0002011189830606,-0.0002011189830606
167,-0.009598255268253763,0.0028172403028808,0.0033266324715367,-0.0002292240925432,-0.0002292240925432
168,-0.02930289444274314,0.0028516515042711,0.0031968673009546,-0.0002505563166442,-0.0002505563166442
169,-0.028663299741720785,0.0013594075628928,0.0008941953799142,-0.0004524671950578,-0.0004524671950578
170,-0.015321120164133426,0.0016645886043069,0.0016675692750777,-0.0006055302792279,-0.0006055302792279
171,-0.03454980856237514,0.0030523715182642,0.0037279596571015,-0.0005918722225004,-0.0005918722225004
172,-0.0032842814179094328,0.0012167325789467,0.0006606755544626,-0.0007904119412659,-0.0007904119412659
173,-0.00844328192795231,0.0037749659830292,0.0049123087246674,-0.0006838369464417,-0.0006838369464417
174,0.013496943916829597,0.0029836727085281,0.0032834222359957,-0.0006717107577089,-0.0006717107577089
175,-0.006272152230362759,0.0043257725527951,0.005449972565984,-0.0005041183437938,-0.0005041183437938
176,0.013498076435304601,0.0025408770710293,0.0025773337839756,-0.0005503786543959,-0.0005503786543959
177,-0.00836410624958042,0.0041156698032666,0.0052024663217151,-0.0004049355676092,-0.0004049355676092
178,-0.012420455901788119,0.0022948297287398,0.0021318970924739,-0.0004969394535255,-0.0004969394535255
179,-0.006747670875487162,0.0023001887561135,0.0025360171757792,-0.0005708709434984,-0.0005708709434984
180,-0.0010929194688660572,0.0024997402250934,0.0028044205568741,-0.0006176319092534,-0.0006176319092534
181,-0.005190277821725514,0.0028033281624558,0.0032249684540895,-0.000627533454468,-0.000627533454468
182,0.01482208339966844,0.0024637832446838,0.0026590689548355,-0.0006797354673964,-0.0006797354673964
183,0.012587712132333706,0.0036241105933286,0.0044783300383574,-0.0005878985121104,-0.0005878985121104
184,0.006512552122013226,0.0034943806547076,0.0040444640935055,-0.0005227027671831,-0.0005227027671831
185,0.0022490707361669587,0.0027671229614375,0.0029900692946918,-0.000545808807858,-0.000545808807858
186,-0.006465161326612446,0.002943971937912,0.0034025033168553,-0.0005419774626914,-0.0005419774626914
187,-0.01038774489887257,0.0021956261460075,0.0022265610843297,-0.0006290548053384,-0.0006290548053384
188,-0.0052245411415383315,0.0023703108664207,0.0026520680472309,-0.00068656429375,-0.00068656429375
189,-0.004622894469732885,0.0027451994693411,0.0031712310405953,-0.000698933897984,-0.000698933897984
190,-0.010763703450773663,0.0027828535703549,0.0031582008772132,-0.000708808848691,-0.000708808848691
191,-0.014709118354672195,0.0030813697382115,0.0036106976703313,-0.0006831646782726,-0.0006831646782726
192,-0.004296838786211905,0.0021350673860837,0.0021148615245476,-0.0007722607607963,-0.0007722607607963
193,0.010933666556712598,0.002952202870839,0.0035548372148055,-0.000755194009192,-0.000755194009192
194,-0.02484565714608608,0.0019069266088981,0.0017956126774094,-0.0008680714156018,-0.0008680714156018
195,0.031248559545439394,0.0015949589843447,0.0015716804250554,-0.0010017489376617,-0.0010017489376617
196,-0.006339675540385677,0.0054505643403314,0.007404490881002,-0.0006642479188163,-0.0006642479188163
197,0.003904798314152661,0.0023518062230571,0.0021854380331262,-0.0007293218745111,-0.0007293218745111
198,-0.0018626549661158026,0.0029693953871607,0.0035437134871513,-0.0007145549238219,-0.0007145549238219
199,0.02081875179106214,0.0026616610357958,0.0029667660629036,-0.0007400283560661,-0.0007400283560661
200,-0.0024908584026084525,0.0041178975001919,0.0052313190921799,-0.0005701011919233,-0.0005701011919233
201,-0.0034070428805480064,0.002229092019467,0.0021880571386362,-0.0006594222635734,-0.0006594222635734
202,-0.0011714184123326713,0.0026080455300167,0.0029897099994105,-0.0006956641770239,-0.0006956641770239
203,8.305135322286781e-05,0.0026354375055381,0.0029708252225478,-0.0007259533351297,-0.0007259533351297
204,0.0035787980090635184,0.0028273320872602,0.0032679928485678,-0.0007287685467716,-0.0007287685467716
205,0.005294533760344401,0.002985648303332,0.0034898591736057,-0.0007094585177024,-0.0007094585177024
206,0.0016489648407520367,0.0030117167602749,0.0035144228088349,-0.000686868367615,-0.000686868367615
207,-0.006745554511550192,0.0031051533162294,0.003656125367276,-0.0006522022676291,-0.0006522022676291
208,-0.004976859234116997,0.0022816447736538,0.0023855857765365,-0.0007303682650041,-0.0007303682650041
209,-0.003884980247651365,0.0026430836383273,0.0030401281303962,-0.0007574679395757,-0.0007574679395757
210,-0.020683923751819693,0.0028299684554469,0.0032786335615504,-0.0007575581196854,-0.0007575581196854
211,0.014560835556505548,0.0020102549710604,0.0020060330484982,-0.0008677166337727,-0.0008677166337727
212,-0.0005569913900232087,0.0040833254366412,0.0052775473047307,-0.0006891155723733,-0.0006891155723733
213,-0.0019137207512300593,0.0028733237256794,0.0031736937577214,-0.0006830239229432,-0.0006830239229432
214,0.0455402252135464,0.0028290028537876,0.003266516660364,-0.0006849977575241,-0.0006849977575241
215,0.031120250651671774,0.0041210864601304,0.005219099100102,-0.0005057511497769,-0.0005057511497769
216,0.008453376085511707,0.0041360301435123,0.005057740710971,-0.0003372301200832,-0.0003372301200832
217,-0.005618731104847772,0.0025163957512306,0.0025990461605916,-0.0003910712038741,-0.0003910712038741
218,0.01823131155483527,0.0021975647531477,0.00233440653522,-0.0004871922383821,-0.0004871922383821
219,0.0014873497946247952,0.0039877228655235,0.0050969227266107,-0.0003370117093296,-0.0003370117093296
220,0.008580807599447071,0.0024158988890412,0.002421083880261,-0.0004067883514653,-0.0004067883514653
221,0.004382740597238142,0.0033231602120583,0.0040613619541518,-0.0003485691155757,-0.0003485691155757
222,0.03482607338145747,0.0026906419321627,0.0029494329160807,-0.000380407556874,-0.000380407556874
223,0.02024497030988521,0.0049429046793384,0.0064215269520494,-8.66506724733086e-05,-8.66506724733086e-05
224,0.0071205543176326574,0.0028615337350571,0.0030235368935487,-0.0001020063510695,-0.0001020063510695
225,0.01091884924095075,0.0027165441785897,0.0030684569659317,-0.0001408505746575,-0.0001408505746575
226,0.006048985029279585,0.0033947582586771,0.0040769521663446,-7.8712948042267e-05,-7.8712948042267e-05
227,-0.003363042126381876,0.0029737384300929,0.0033566306728995,-7.96496411687147e-05,-7.96496411687147e-05
228,-0.004051907706252779,0.0024325235247153,0.0026137874700697,-0.0001604052550854,-0.0001604052550854
229,0.0005713718014845188,0.0027366212545675,0.0031427908027331,-0.0001938198130756,-0.0001938198130756
230,0.001330359433015885,0.0031696766630055,0.0037451836733453,-0.0001621900929807,-0.0001621900929807
231,-0.012475424935204055,0.0027620871993196,0.0030764914936976,-0.0001904165498056,-0.0001904165498056
232,-0.0020297535606913107,0.0022169590653378,0.0023243963445408,-0.0002966676410982,-0.0002966676410982
233,-0.010369710008928305,0.003004679399382,0.0035877263348498,-0.0002854632581239,-0.0002854632581239
234,0.004241922354847886,0.0026230660998077,0.0028904222480325,-0.0003286291020441,-0.0003286291020441
235,0.011239290609441222,0.0035791430160554,0.0043971938680992,-0.0002311650126161,-0.0002311650126161
236,0.02195535117316768,0.0037048437087395,0.0044346538002384,-0.000119589305808,-0.000119589305808
237,0.009886885447870105,0.0042070919432235,0.0051868555445588,5.41320705682172e-05,5.41320705682172e-05
238,0.012432951660223799,0.0026951374900315,0.0028373077751288,1.26283332317415e-05,1.26283332317415e-05
239,0.003293731972110543,0.0035088769254456,0.0042590922195027,8.52755135937206e-05,8.52755135937206e-05
240,0.002424119405730371,0.0025667052845787,0.0027314887386434,2.29012081816408e-05,2.29012081816408e-05
241,0.0023873401321811917,0.003069744621792,0.0036054836620437,3.33161366422117e-05,3.33161366422117e-05
242,0.00044518053536514565,0.0028050141558027,0.0031432052656367,6.53378198819596e-06,6.53378198819596e-06
243,0.0022036362928283277,0.0025811986906688,0.002844616603097,-5.10794854262234e-05,-5.10794854262234e-05
244,0.019113528704013897,0.0029399082690351,0.0034098040527011,-5.58275474614768e-05,-5.58275474614768e-05
245,0.016761071038297683,0.0040551449790017,0.0050448059643206,9.84627536362477e-05,9.84627536362477e-05
246,0.010092109998964817,0.0032937350695269,0.0037551700552529,0.0001404989877228,0.0001404989877228
247,0.006768525093981269,0.0030974777353466,0.0035654542252798,0.0001524692587915,0.0001524692587915
248,0.013997149294990852,0.0032123005213309,0.0037537533206532,0.0001799309683541,0.0001799309683541
249,-0.0011583541265796158,0.0035766078350444,0.0042876108918604,0.0002574054292854,0.0002574054292854
250,0.01038597021358703,0.0023133434235933,0.0023358390680736,0.0001550531929068,0.0001550531929068
251,0.012975372509321693,0.0039261089355283,0.0049161171133523,0.0002866136491965,0.0002866136491965
252,0.005326258401812608,0.0031716682986549,0.0035770773435244,0.0003058132070017,0.0003058132070017
253,0.007609321680047401,0.0027754275047248,0.0030908129563416,0.0002658570701798,0.0002658570701798
254,-0.005565212849197709,0.0032774582885048,0.0038848631922141,0.0002998666016321,0.0002998666016321
255,-0.005843856647689919,0.0020351567603506,0.0019610632112808,0.0001515098130264,0.0001515098130264
256,-0.009448086900550049,0.0030580327299376,0.0036447417053481,0.0001572145834048,0.0001572145834048
257,0.006780883562376096,0.0024638934449481,0.0026312641611245,7.71586075661379e-05,7.71586075661379e-05
258,-0.009377719700890411,0.0039988050451109,0.0049791766401081,0.0002286877095438,0.0002286877095438
259,-0.013570501240489034,0.0018687669293677,0.0016859121492831,4.34482033696282e-05,4.34482033696282e-05
260,-0.001551873749583936,0.0029640258812643,0.003490548258938,3.93104375601798e-05,3.93104375601798e-05
261,-0.008538632515341897,0.0031326103926644,0.0036395093501966,6.41498334941681e-05,6.41498334941681e-05
262,0.0023895948503248185,0.0028959160510517,0.0032844683023499,5.04507017516261e-05,5.04507017516261e-05
263,-0.00840092899371171,0.0036009602566441,0.0043424091009257,0.0001505037815869,0.0001505037815869
264,-0.022578594757896687,0.0023418632250635,0.0024331035744482,4.21447166796436e-05,4.21447166796436e-05
265,-0.03141867470048797,0.0022201196002972,0.002379651517271,-7.88821516947216e-05,-7.88821516947216e-05
266,0.00821371999611872,0.001738258891085,0.0016733018470587,-0.000261455366889,-0.000261455366889
267,-0.01500547238282708,0.0029203023150537,0.0034449923590681,-0.0002587488110865,-0.0002587488110865
268,-0.021840812096968337,0.002643049131289,0.0029582955026032,-0.0002960994986732,-0.0002960994986732
269,0.006602563122731003,0.0024233701288412,0.0026571884977127,-0.0003647908482307,-0.0003647908482307
270,0.0015120470274259212,0.0037543069026819,0.004637100205241,-0.0002288107081982,-0.0002288107081982
271,-0.008527991568500239,0.0028595928678899,0.0032246392223804,-0.0002330576364563,-0.0002330576364563
272,-0.00771943136783657,0.0024996345458185,0.0027621563433527,-0.0002932944597503,-0.0002932944597503
273,0.0024905571108928925,0.0028635402646998,0.0033243948632397,-0.0002957646697055,-0.0002957646697055
274,0.0053388267720446735,0.0035720349877662,0.0043375175170995,-0.0001891088354729,-0.0001891088354729
275,-0.007213021245534577,0.0030673708808541,0.0035296647875292,-0.0001627440317839,-0.0001627440317839
276,-0.03223383449105585,0.0022981026427049,0.0024433137244684,-0.0002553131927101,-0.0002553131927101
277,-0.01896584861764816,0.0007294325843671,0.000198214421683,-0.0005624092300157,-0.0005624092300157
278,-0.013664247479608324,0.0024907600289139,0.0029654562950732,-0.0006078597424419,-0.0006078597424419
279,-0.0067265339771593585,0.0026287836937203,0.0030042636249993,-0.0006296773775384,-0.0006296773775384
280,-0.17090797130007981,0.0029012813207043,0.0034087350569525,-0.0006127741713409,-0.0006127741713409
281,0.026595786588562344,-0.0058492891650464,-0.0062749378577088,-0.0018403127032774,-0.0018403127032774
282,-0.10126138571279172,0.0014594659906534,0.0064376877982756,-0.0013374807150531,-0.0013374807150531
283,-0.018649881930736825,0.0084699190252704,-0.0035327724731941,-0.0015859907347429,-0.0015859907347429
284,-0.07783971745482914,-0.0040413658699847,-0.0020793406673991,-0.0014774947511566,-0.0014774947511566
285,0.0030269289129645945,0.0117788283948673,0.0042759218155609,-0.0016669842486145,-0.0016669842486145
